699, 15189, 1766
700, 15201, 1768
701, 15210, 1770
702, 15225, 1768
703, 15235, 1772
704, 15247, 1780
705, 15262, 1783
706, 15274, 1780
707, 15292, 1773
708, 15298, 1783
709, 15306, 1789
710, 15321, 1783
711, 15332, 1786
712, 15342, 1790
713, 15361, 1784
714, 15380, 1778
715, 15394, 1771
716, 15408, 1769
717, 15417, 1777
718, 15432, 1770
719, 15444, 1767
720, 15461, 1768
721, 15468, 1775
722, 15481, 1775
723, 15494, 1774
724, 15507, 1772
725, 15520, 1773
726, 15534, 1768
727, 15550, 1759
728, 15562, 1757
729, 15575, 1755
730, 15584, 1766
731, 15601, 1761
732, 15610, 1763
733, 15626, 1753
734, 15636, 1749
735, 15646, 1756
736, 15657, 1756
737, 15665, 1756
738, 15676, 1760
739, 15697, 1752
740, 15708, 1754
741, 15717, 1757
742, 15730, 1755
743, 15741, 1759
744, 15747, 1770
745, 15760, 1763
746, 15779, 1756
747, 15793, 1749
748, 15807, 1747
749, 15817, 1749
750, 15829, 1754
751, 15844, 1750
752, 15856, 1749
753, 15868, 1752
754, 15880, 1751
755, 15893, 1745
756, 15907, 1743
757, 15918, 1743
758, 15926, 1750
759, 15936, 1755
760, 15946, 1766
761, 15956, 1766
762, 15966, 1766
763, 15976, 1762
764, 15986, 1761
765, 16003, 1753
766, 16012, 1762
767, 16031, 1759
768, 16041, 1761
769, 16055, 1755
770, 16069, 1754
771, 16086, 1751
772, 16095, 1757
773, 16106, 1756
774, 16117, 1761
775, 16128, 1766
776, 16146, 1761
777, 16159, 1756
778, 16167, 1761
779, 16174, 1760
780, 16187, 1757
781, 16195, 1769
782, 16210, 1767
783, 16222, 1762
784, 16236, 1756
785, 16246, 1751
786, 16256, 1747
787, 16262, 1752
788, 16276, 1750
789, 16292, 1743
790, 16294, 1753
791, 16306, 1754
792, 16315, 1757
793, 16327, 1762
794, 16334, 1763
795, 16343, 1760
796, 16360, 1759
797, 16366, 1767
798, 16380, 1766
799, 16394, 1759
800, 16407, 1753
801, 16421, 1748
802, 16431, 1756
803, 16442, 1756
804, 16451, 1758
805, 16465, 1758
806, 16474, 1758
807, 16488, 1753
808, 16495, 1752
809, 16507, 1747
810, 16522, 1744
811, 16536, 1748
812, 16544, 1754
813, 16554, 1748
814, 16564, 1746
815, 16576, 1745
816, 16586, 1745
817, 16597, 1742
818, 16606, 1742
819, 16617, 1742
820, 16630, 1740
821, 16638, 1740
822, 16645, 1740
823, 16654, 1745
824, 16668, 1739
825, 16682, 1741
826, 16692, 1737
827, 16701, 1742
828, 16708, 1743
829, 16724, 1737
830, 16736, 1736
831, 16743, 1737
832, 16758, 1730
833, 16766, 1737
834, 16774, 1736
835, 16786, 1729
836, 16793, 1734
837, 16805, 1735
838, 16818, 1731
839, 16832, 1729
840, 16840, 1732
841, 16854, 1727
842, 16865, 1722
843, 16874, 1726
844, 16885, 1724
845, 16897, 1722
846, 16911, 1721
847, 16921, 1722
848, 16932, 1723
849, 16945, 1715
850, 16958, 1714
851, 16967, 1713
852, 16983, 1704
853, 16997, 1705
854, 17012, 1703
855, 17022, 1705
856, 17032, 1702
857, 17050, 1696
858, 17060, 1695
859, 17071, 1696
860, 17082, 1701
861, 17091, 1705
862, 17101, 1707
863, 17110, 1710
864, 17118, 1715
865, 17130, 1714
866, 17134, 1720
867, 17148, 1714
868, 17160, 1717
869, 17168, 1716
870, 17174, 1720
871, 17185, 1718
872, 17189, 1721
873, 17202, 1720
874, 17208, 1724
875, 17212, 1732
876, 17219, 1738
877, 17234, 1729
878, 17245, 1728
879, 17262, 1726
880, 17279, 1720
881, 17287, 1717
882, 17296, 1717
883, 17305, 1718
884, 17318, 1714
885, 17335, 1704
886, 17351, 1694
887, 17363, 1688
888, 17370, 1689
889, 17378, 1696
890, 17390, 1700
891, 17397, 1706
892, 17406, 1704
893, 17423, 1697
894, 17432, 1694
895, 17442, 1694
896, 17454, 1689
897, 17464, 1685
898, 17473, 1687
899, 17481, 1686
900, 17493, 1690
901, 17507, 1682
902, 17517, 1681
903, 17522, 1696
904, 17532, 1693
905, 17542, 1690
906, 17552, 1687
907, 17568, 1682
908, 17577, 1683
909, 17589, 1681
910, 17597, 1680
911, 17603, 1685
912, 17612, 1688
913, 17622, 1683
914, 17637, 1681
915, 17649, 1677
916, 17663, 1674
917, 17678, 1675
918, 17683, 1681
919, 17693, 1678
920, 17705, 1672
921, 17714, 1673
922, 17727, 1673
923, 17740, 1668
924, 17753, 1667
925, 17765, 1660
926, 17772, 1664
927, 17778, 1667
928, 17784, 1672
929, 17789, 1679
930, 17796, 1681
931, 17806, 1676
932, 17816, 1677
933, 17820, 1684
934, 17827, 1682
935, 17834, 1690
936, 17847, 1694
937, 17858, 1692
938, 17866, 1692
939, 17876, 1691
940, 17883, 1695
941, 17891, 1698
942, 17902, 1699
943, 17911, 1695
944, 17918, 1697
945, 17935, 1686
946, 17944, 1684
947, 17955, 1684
948, 17963, 1684
949, 17969, 1686
950, 17975, 1690
951, 17980, 1692
952, 17994, 1695
953, 18006, 1694
954, 18014, 1693
955, 18024, 1694
956, 18041, 1685
957, 18051, 1683
958, 18054, 1686
959, 18060, 1687
960, 18067, 1683
961, 18076, 1679
962, 18089, 1676
963, 18093, 1682
964, 18105, 1677
965, 18113, 1682
966, 18122, 1684
967, 18130, 1683
968, 18137, 1685
969, 18146, 1689
970, 18166, 1676
971, 18179, 1674
972, 18193, 1673
973, 18201, 1676
974, 18214, 1674
975, 18221, 1677
976, 18231, 1673
977, 18239, 1674
978, 18245, 1676
979, 18257, 1676
980, 18266, 1678
981, 18280, 1668
982, 18288, 1669
983, 18297, 1670
984, 18311, 1664
985, 18320, 1667
986, 18328, 1665
987, 18335, 1671
988, 18342, 1667
989, 18350, 1667
990, 18360, 1665
991, 18369, 1669
992, 18376, 1671
993, 18386, 1673
994, 18397, 1671
995, 18401, 1678
996, 18412, 1676
997, 18422, 1673
998, 18431, 1670
999, 18435, 1678
1000, 18444, 1679
1001, 18452, 1679
1002, 18459, 1681
1003, 18472, 1674
1004, 18487, 1662
1005, 18493, 1665
1006, 18503, 1667
1007, 18511, 1672
1008, 18515, 1672
1009, 18523, 1673
1010, 18535, 1666
1011, 18547, 1657
1012, 18554, 1656
1013, 18559, 1660
1014, 18570, 1662
1015, 18577, 1665
1016, 18585, 1671
1017, 18593, 1668
1018, 18600, 1672
1019, 18612, 1667
1020, 18618, 1667
1021, 18631, 1665
1022, 18642, 1659
1023, 18648, 1661
1024, 18654, 1663
1025, 18666, 1663
1026, 18674, 1661
1027, 18683, 1661
1028, 18690, 1661
1029, 18699, 1661
1030, 18708, 1659
1031, 18718, 1659
1032, 18733, 1649
1033, 18741, 1645
1034, 18746, 1651
1035, 18754, 1658
1036, 18767, 1651
1037, 18776, 1649
1038, 18784, 1655
1039, 18796, 1652
1040, 18807, 1649
1041, 18817, 1643
1042, 18830, 1640
1043, 18838, 1645
1044, 18851, 1639
1045, 18862, 1636
1046, 18865, 1636
1047, 18867, 1641
1048, 18879, 1643
1049, 18890, 1636
1050, 18896, 1636
1051, 18906, 1641
1052, 18914, 1638
1053, 18921, 1639
1054, 18932, 1637
1055, 18944, 1633
1056, 18951, 1631
1057, 18962, 1630
1058, 18973, 1627
1059, 18983, 1620
1060, 18993, 1619
1061, 18998, 1619
1062, 19007, 1619
1063, 19013, 1626
1064, 19024, 1624
1065, 19039, 1617
1066, 19051, 1609
1067, 19057, 1612
1068, 19066, 1613
1069, 19069, 1620
1070, 19079, 1619
1071, 19090, 1616
1072, 19102, 1614
1073, 19107, 1618
1074, 19121, 1608
1075, 19132, 1603
1076, 19139, 1599
1077, 19153, 1597
1078, 19163, 1593
1079, 19170, 1598
1080, 19176, 1601
1081, 19180, 1602
1082, 19183, 1604
1083, 19192, 1603
1084, 19202, 1599
1085, 19209, 1598
1086, 19221, 1591
1087, 19228, 1588
1088, 19235, 1585
1089, 19244, 1586
1090, 19251, 1585
1091, 19260, 1587
1092, 19267, 1581
1093, 19280, 1574
1094, 19284, 1575
1095, 19288, 1576
1096, 19296, 1574
1097, 19304, 1569
1098, 19309, 1566
1099, 19315, 1564
1100, 19320, 1563
1101, 19327, 1566
1102, 19335, 1564
1325, 20351, 1443
1326, 20352, 1445
1327, 20353, 1444
1328, 20357, 1441
1329, 20360, 1441
1330, 20363, 1442
1331, 20371, 1437
1332, 20371, 1440
1333, 20374, 1439
1334, 20377, 1442
1335, 20382, 1439
1336, 20385, 1439
1337, 20387, 1439
1338, 20389, 1440
1339, 20389, 1441
1340, 20392, 1439
1341, 20393, 1444
1342, 20398, 1442
1343, 20400, 1441
1344, 20403, 1439
1345, 20406, 1439
1346, 20413, 1435
1347, 20416, 1435
1348, 20416, 1439
1349, 20418, 1439
1350, 20422, 1437
1351, 20423, 1437
1352, 20425, 1439
1353, 20427, 1439
1354, 20430, 1439
1355, 20432, 1440
1356, 20434, 1440
1357, 20438, 1439
1358, 20440, 1441
1359, 20444, 1441
1360, 20449, 1437
1361, 20449, 1440
1362, 20453, 1437
1363, 20456, 1438
1364, 20457, 1441
1365, 20462, 1438
1366, 20466, 1435
1367, 20467, 1437
1368, 20469, 1437
1369, 20474, 1437
1370, 20474, 1437
1371, 20479, 1434
1372, 20480, 1436
1373, 20482, 1439
1374, 20485, 1440
1375, 20487, 1443
1376, 20490, 1443
1377, 20493, 1442
1378, 20497, 1441
1379, 20499, 1441
1380, 20502, 1442
1381, 20505, 1440
1382, 20510, 1435
1383, 20516, 1430
1384, 20519, 1428
